GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,21800574,166,203504,Trey Burke,1610612752,New York Knicks,1,0,55,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-9,29,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,169,203504,Trey Burke,1610612752,New York Knicks,1,0,38,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,15,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,173,1628422,Damyean Dotson,1610612752,New York Knicks,1,0,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,53,194,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,179,203504,Trey Burke,1610612752,New York Knicks,1,0,1,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,7,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,188,1628995,Kevin Knox II,1610612752,New York Knicks,2,11,50,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,7,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,193,203504,Trey Burke,1610612752,New York Knicks,2,11,25,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-12,180,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,207,1628995,Kevin Knox II,1610612752,New York Knicks,2,10,54,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,18,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,210,1628422,Damyean Dotson,1610612752,New York Knicks,2,10,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-161,223,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,214,1628995,Kevin Knox II,1610612752,New York Knicks,2,10,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,218,133,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,227,202683,Enes Kanter,1610612752,New York Knicks,2,9,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,0,263,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,230,1629019,Allonzo Trier,1610612752,New York Knicks,2,8,57,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-14,173,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,234,203504,Trey Burke,1610612752,New York Knicks,2,8,40,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-8,21,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,242,203504,Trey Burke,1610612752,New York Knicks,2,8,6,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-41,130,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,252,1628422,Damyean Dotson,1610612752,New York Knicks,2,7,48,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,254,203501,Tim Hardaway Jr.,1610612752,New York Knicks,2,7,9,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,123,226,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,258,202683,Enes Kanter,1610612752,New York Knicks,2,6,47,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,24,71,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,271,203504,Trey Burke,1610612752,New York Knicks,2,6,20,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,20,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,274,203504,Trey Burke,1610612752,New York Knicks,2,5,47,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,81,62,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,289,1628422,Damyean Dotson,1610612752,New York Knicks,2,5,16,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-29,195,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,298,203501,Tim Hardaway Jr.,1610612752,New York Knicks,2,4,29,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,21,290,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,302,1628422,Damyean Dotson,1610612752,New York Knicks,2,4,17,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,20,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,312,203504,Trey Burke,1610612752,New York Knicks,2,3,33,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,82,251,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,316,1626144,Emmanuel Mudiay,1610612752,New York Knicks,2,3,17,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,27,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,321,1628436,Luke Kornet,1610612752,New York Knicks,2,2,48,Made Shot,Driving Bank Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,20,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,324,203501,Tim Hardaway Jr.,1610612752,New York Knicks,2,2,24,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-107,-1,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,332,203504,Trey Burke,1610612752,New York Knicks,2,1,50,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-12,29,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,336,1628436,Luke Kornet,1610612752,New York Knicks,2,1,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,136,214,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,342,1626144,Emmanuel Mudiay,1610612752,New York Knicks,2,1,32,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,15,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,350,203501,Tim Hardaway Jr.,1610612752,New York Knicks,2,1,8,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,8,22,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,359,1626144,Emmanuel Mudiay,1610612752,New York Knicks,2,0,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,21,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,369,203501,Tim Hardaway Jr.,1610612752,New York Knicks,3,11,40,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,25,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,371,203501,Tim Hardaway Jr.,1610612752,New York Knicks,3,11,36,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,374,1626144,Emmanuel Mudiay,1610612752,New York Knicks,3,11,13,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,26,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,376,1628995,Kevin Knox II,1610612752,New York Knicks,3,10,27,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,25,242,66,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,380,1626144,Emmanuel Mudiay,1610612752,New York Knicks,3,10,10,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,239,29,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,383,1628436,Luke Kornet,1610612752,New York Knicks,3,9,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,12,268,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,389,1626144,Emmanuel Mudiay,1610612752,New York Knicks,3,9,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,15,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,403,1626144,Emmanuel Mudiay,1610612752,New York Knicks,3,8,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,9,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,421,203501,Tim Hardaway Jr.,1610612752,New York Knicks,3,7,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-234,120,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,423,1628995,Kevin Knox II,1610612752,New York Knicks,3,7,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,21,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,431,1628436,Luke Kornet,1610612752,New York Knicks,3,6,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-204,167,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,438,203943,Noah Vonleh,1610612752,New York Knicks,3,6,23,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,14,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,440,1628995,Kevin Knox II,1610612752,New York Knicks,3,6,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-131,229,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,453,1628436,Luke Kornet,1610612752,New York Knicks,3,5,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-173,203,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,457,1628422,Damyean Dotson,1610612752,New York Knicks,3,4,49,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,6,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,461,1628422,Damyean Dotson,1610612752,New York Knicks,3,4,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,237,106,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,479,203501,Tim Hardaway Jr.,1610612752,New York Knicks,3,3,20,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,27,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,483,1626144,Emmanuel Mudiay,1610612752,New York Knicks,3,2,48,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,74,271,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,488,1628995,Kevin Knox II,1610612752,New York Knicks,3,2,29,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,39,82,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,494,1626144,Emmanuel Mudiay,1610612752,New York Knicks,3,2,9,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,13,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,496,1626144,Emmanuel Mudiay,1610612752,New York Knicks,3,1,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-152,204,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,504,202683,Enes Kanter,1610612752,New York Knicks,3,0,47,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-75,72,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,509,1628422,Damyean Dotson,1610612752,New York Knicks,3,0,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,229,111,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,511,202683,Enes Kanter,1610612752,New York Knicks,3,0,15,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,530,1626209,Mario Hezonja,1610612752,New York Knicks,4,10,59,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,13,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,551,1626209,Mario Hezonja,1610612752,New York Knicks,4,9,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,145,220,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,558,203504,Trey Burke,1610612752,New York Knicks,4,9,19,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-21,148,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,562,202683,Enes Kanter,1610612752,New York Knicks,4,8,56,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,30,130,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,579,203504,Trey Burke,1610612752,New York Knicks,4,7,59,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,122,164,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,599,1626209,Mario Hezonja,1610612752,New York Knicks,4,6,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,141,226,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,601,1628422,Damyean Dotson,1610612752,New York Knicks,4,6,27,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-196,162,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,618,203501,Tim Hardaway Jr.,1610612752,New York Knicks,4,5,56,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,17,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,620,202683,Enes Kanter,1610612752,New York Knicks,4,5,53,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,16,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,640,203501,Tim Hardaway Jr.,1610612752,New York Knicks,4,4,34,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,78,157,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,644,1626209,Mario Hezonja,1610612752,New York Knicks,4,4,13,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,20,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,661,203501,Tim Hardaway Jr.,1610612752,New York Knicks,4,2,53,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-75,255,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,667,1626144,Emmanuel Mudiay,1610612752,New York Knicks,4,2,34,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,27,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,673,1626144,Emmanuel Mudiay,1610612752,New York Knicks,4,2,12,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-118,246,1,0,20190104,LAL,NYK
Shot Chart Detail,21800574,679,1628995,Kevin Knox II,1610612752,New York Knicks,4,1,40,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,20,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,688,202683,Enes Kanter,1610612752,New York Knicks,4,0,55,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,3,22,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,697,202683,Enes Kanter,1610612752,New York Knicks,4,0,33,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20190104,LAL,NYK
Shot Chart Detail,21800574,695,1626144,Emmanuel Mudiay,1610612752,New York Knicks,4,0,33,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,16,1,0,20190104,LAL,NYK
Shot Chart Detail,21800597,14,1626144,Emmanuel Mudiay,1610612752,New York Knicks,1,11,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,20,209,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,18,203943,Noah Vonleh,1610612752,New York Knicks,1,10,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-31,246,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,22,203501,Tim Hardaway Jr.,1610612752,New York Knicks,1,10,27,Missed Shot,Pullup Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,16,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,25,1628995,Kevin Knox II,1610612752,New York Knicks,1,10,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,221,117,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,31,1626144,Emmanuel Mudiay,1610612752,New York Knicks,1,9,54,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-112,134,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,34,1628995,Kevin Knox II,1610612752,New York Knicks,1,9,21,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-96,131,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,55,1628436,Luke Kornet,1610612752,New York Knicks,1,7,47,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,51,69,1,1,20190107,POR,NYK
Shot Chart Detail,21800597,58,203943,Noah Vonleh,1610612752,New York Knicks,1,7,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-149,197,1,1,20190107,POR,NYK
Shot Chart Detail,21800597,62,1626144,Emmanuel Mudiay,1610612752,New York Knicks,1,7,6,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,8,1,1,20190107,POR,NYK
Shot Chart Detail,21800597,86,203501,Tim Hardaway Jr.,1610612752,New York Knicks,1,5,35,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-40,237,1,1,20190107,POR,NYK
Shot Chart Detail,21800597,92,203501,Tim Hardaway Jr.,1610612752,New York Knicks,1,4,48,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,141,210,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,94,1628436,Luke Kornet,1610612752,New York Knicks,1,4,42,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20190107,POR,NYK
Shot Chart Detail,21800597,97,1626144,Emmanuel Mudiay,1610612752,New York Knicks,1,4,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,155,195,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,103,203501,Tim Hardaway Jr.,1610612752,New York Knicks,1,3,49,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,6,213,1,1,20190107,POR,NYK
Shot Chart Detail,21800597,107,1626144,Emmanuel Mudiay,1610612752,New York Knicks,1,3,20,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,15,1,1,20190107,POR,NYK
Shot Chart Detail,21800597,121,203943,Noah Vonleh,1610612752,New York Knicks,1,2,13,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,24,34,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,126,203504,Trey Burke,1610612752,New York Knicks,1,1,45,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,61,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,136,203504,Trey Burke,1610612752,New York Knicks,1,1,21,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,2,50,1,1,20190107,POR,NYK
Shot Chart Detail,21800597,146,202683,Enes Kanter,1610612752,New York Knicks,1,0,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-146,-20,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,148,1626209,Mario Hezonja,1610612752,New York Knicks,1,0,51,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20190107,POR,NYK
Shot Chart Detail,21800597,152,1629019,Allonzo Trier,1610612752,New York Knicks,1,0,14,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-82,161,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,163,202683,Enes Kanter,1610612752,New York Knicks,2,11,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,11,1,1,20190107,POR,NYK
Shot Chart Detail,21800597,166,1626209,Mario Hezonja,1610612752,New York Knicks,2,11,13,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,18,220,1,1,20190107,POR,NYK
Shot Chart Detail,21800597,171,1629019,Allonzo Trier,1610612752,New York Knicks,2,10,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,0,1,1,20190107,POR,NYK
Shot Chart Detail,21800597,176,203504,Trey Burke,1610612752,New York Knicks,2,10,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-149,14,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,180,202683,Enes Kanter,1610612752,New York Knicks,2,10,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,2,192,1,1,20190107,POR,NYK
Shot Chart Detail,21800597,185,203504,Trey Burke,1610612752,New York Knicks,2,9,34,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,62,122,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,204,1626209,Mario Hezonja,1610612752,New York Knicks,2,8,12,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,15,1,1,20190107,POR,NYK
Shot Chart Detail,21800597,209,1626209,Mario Hezonja,1610612752,New York Knicks,2,7,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,206,127,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,232,203501,Tim Hardaway Jr.,1610612752,New York Knicks,2,6,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,187,153,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,242,1626144,Emmanuel Mudiay,1610612752,New York Knicks,2,5,47,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,78,158,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,245,1626209,Mario Hezonja,1610612752,New York Knicks,2,5,43,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-90,205,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,247,1626209,Mario Hezonja,1610612752,New York Knicks,2,5,39,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,3,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,251,1628995,Kevin Knox II,1610612752,New York Knicks,2,5,23,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-47,41,1,0,20190107,POR,NYK
Shot Chart Detail,21800597,255,1626144,Emmanuel Mudiay,1610612752,New York Knicks,2,5,8,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,0,1,1,20190107,POR,NYK
